WKT,stop_name,stop_id,shape_X,shape_Y
"POINT (-96.7833718503692 32.7867350984355)",MALCOLM X @ JUNIUS - S - MB,33321,-96.7833718503692,32.7867350984355
"POINT (-96.7830498515379 32.7866540974992)",MALCOLM X @ JUNIUS - N - NS,33322,-96.7830498515379,32.7866540974992
"POINT (-96.7822338498629 32.7872900967886)",BAYLOR STATION EAST,33323,-96.7822338498629,32.7872900967886
"POINT (-96.7828668506077 32.7868420977074)",BAYLOR STATION WEST,33324,-96.7828668506077,32.7868420977074
"POINT (-96.7414459393716 32.7656930553096)",ELSIE FAYE HEGGINS @ RACELL - E- NS,33325,-96.7414459393716,32.7656930553096
"POINT (-96.7414239388178 32.7659890551841)",ELSIE FAYE HEGGINS @ KENILWORTH - W - NS,33326,-96.7414239388178,32.7659890551841
"POINT (-96.7661368794423 32.7819750758648)",FAIR PARK STATION,33328,-96.7661368794423,32.7819750758648
"POINT (-96.7820508492819 32.7874250963959)",BAYLOR STATION,33329,-96.7820508492819,32.7874250963959
"POINT (-96.8240407694182 32.8051071567699)",HARRY HINES @ VAGAS - N - FS,33331,-96.8240407694182,32.8051071567699
"POINT (-96.5665224173977 32.9037380583992)",DOWNTOWN ROWLETT STATION,33332,-96.5665224173977,32.9037380583992
"POINT (-96.9395945779811 32.8776563741027)",IRVING CONVENTION CENTER STATION,33335,-96.9395945779811,32.8776563741027
"POINT (-96.7927608518306 32.784013109384)",CBD EAST TC,33338,-96.7927608518306,32.784013109384
"POINT (-96.9867425152389 32.9306085082495)",CYPRESS WATERS @ CHAPEL OAKS -  N - MB,33357,-96.9867425152389,32.9306085082495
"POINT (-96.8080738106809 32.7940711318208)",HUNT @ HARWOOD - W - NS,33373,-96.8080738106809,32.7940711318208
"POINT (-96.7469824646162 32.9094060600623)",GREENVILLE @ FOREST - S - NS,33383,-96.7469824646162,32.9094060600623
"POINT (-96.738170356976 32.9410740614118)",LINGCO @ SPRING VALLEY - S - MB,33437,-96.738170356976,32.9410740614118
